rounds,input_bit_index,output_bit_index,seed,rng_seed,samples,flip_count,flip_rate,baseline_delta
13,96,255,6,20266608,500,233,0.466000,-0.034000
13,96,255,7,20267608,500,255,0.510000,0.010000
13,96,255,8,20268608,500,255,0.510000,0.010000
13,96,255,9,20269608,500,248,0.496000,-0.004000
13,96,255,10,20270608,500,260,0.520000,0.020000
13,96,255,11,20271608,500,273,0.546000,0.046000
13,96,255,12,20272608,500,247,0.494000,-0.006000
13,96,255,13,20273608,500,245,0.490000,-0.010000
13,96,255,14,20274608,500,250,0.500000,0.000000
13,96,255,15,20275608,500,255,0.510000,0.010000
13,96,255,16,20276608,500,251,0.502000,0.002000
13,96,255,17,20277608,500,261,0.522000,0.022000
13,96,255,18,20278608,500,243,0.486000,-0.014000
13,96,255,19,20279608,500,262,0.524000,0.024000
13,96,255,20,20280608,500,243,0.486000,-0.014000
13,97,255,1,20261609,500,253,0.506000,0.006000
13,97,255,2,20262609,500,229,0.458000,-0.042000
13,97,255,3,20263609,500,254,0.508000,0.008000
13,97,255,4,20264609,500,245,0.490000,-0.010000
13,97,255,5,20265609,500,242,0.484000,-0.016000
13,97,255,6,20266609,500,261,0.522000,0.022000
13,97,255,7,20267609,500,259,0.518000,0.018000
13,97,255,8,20268609,500,260,0.520000,0.020000
13,97,255,9,20269609,500,242,0.484000,-0.016000
13,97,255,10,20270609,500,243,0.486000,-0.014000
13,97,255,11,20271609,500,261,0.522000,0.022000
13,97,255,12,20272609,500,257,0.514000,0.014000
13,97,255,13,20273609,500,267,0.534000,0.034000
13,97,255,14,20274609,500,263,0.526000,0.026000
13,97,255,15,20275609,500,247,0.494000,-0.006000
13,97,255,16,20276609,500,261,0.522000,0.022000
13,97,255,17,20277609,500,246,0.492000,-0.008000
13,97,255,18,20278609,500,260,0.520000,0.020000
13,97,255,19,20279609,500,257,0.514000,0.014000
13,97,255,20,20280609,500,251,0.502000,0.002000
13,98,255,1,20261610,500,235,0.470000,-0.030000
13,98,255,2,20262610,500,269,0.538000,0.038000
13,98,255,3,20263610,500,231,0.462000,-0.038000
13,98,255,4,20264610,500,256,0.512000,0.012000
13,98,255,5,20265610,500,254,0.508000,0.008000
13,98,255,6,20266610,500,226,0.452000,-0.048000
13,98,255,7,20267610,500,248,0.496000,-0.004000
13,98,255,8,20268610,500,255,0.510000,0.010000
13,98,255,9,20269610,500,251,0.502000,0.002000
13,98,255,10,20270610,500,244,0.488000,-0.012000
13,98,255,11,20271610,500,252,0.504000,0.004000
13,98,255,12,20272610,500,254,0.508000,0.008000
13,98,255,13,20273610,500,248,0.496000,-0.004000
13,98,255,14,20274610,500,240,0.480000,-0.020000
13,98,255,15,20275610,500,242,0.484000,-0.016000
13,98,255,16,20276610,500,234,0.468000,-0.032000
13,98,255,17,20277610,500,228,0.456000,-0.044000
13,98,255,18,20278610,500,242,0.484000,-0.016000
13,98,255,19,20279610,500,232,0.464000,-0.036000
13,98,255,20,20280610,500,242,0.484000,-0.016000
13,99,255,1,20261611,500,248,0.496000,-0.004000
13,99,255,2,20262611,500,257,0.514000,0.014000
13,99,255,3,20263611,500,254,0.508000,0.008000
13,99,255,4,20264611,500,252,0.504000,0.004000
13,99,255,5,20265611,500,255,0.510000,0.010000
13,99,255,6,20266611,500,259,0.518000,0.018000
13,99,255,7,20267611,500,263,0.526000,0.026000
13,99,255,8,20268611,500,236,0.472000,-0.028000
13,99,255,9,20269611,500,253,0.506000,0.006000
13,99,255,10,20270611,500,243,0.486000,-0.014000
13,99,255,11,20271611,500,261,0.522000,0.022000
13,99,255,12,20272611,500,244,0.488000,-0.012000
13,99,255,13,20273611,500,258,0.516000,0.016000
13,99,255,14,20274611,500,253,0.506000,0.006000
13,99,255,15,20275611,500,246,0.492000,-0.008000
13,99,255,16,20276611,500,256,0.512000,0.012000
13,99,255,17,20277611,500,249,0.498000,-0.002000
13,99,255,18,20278611,500,234,0.468000,-0.032000
13,99,255,19,20279611,500,226,0.452000,-0.048000
13,99,255,20,20280611,500,257,0.514000,0.014000
13,100,255,1,20261612,500,246,0.492000,-0.008000
13,100,255,2,20262612,500,266,0.532000,0.032000
13,100,255,3,20263612,500,232,0.464000,-0.036000
13,100,255,4,20264612,500,263,0.526000,0.026000
13,100,255,5,20265612,500,238,0.476000,-0.024000
13,100,255,6,20266612,500,241,0.482000,-0.018000
13,100,255,7,20267612,500,240,0.480000,-0.020000
13,100,255,8,20268612,500,245,0.490000,-0.010000
13,100,255,9,20269612,500,262,0.524000,0.024000
13,100,255,10,20270612,500,256,0.512000,0.012000
13,100,255,11,20271612,500,253,0.506000,0.006000
13,100,255,12,20272612,500,244,0.488000,-0.012000
13,100,255,13,20273612,500,244,0.488000,-0.012000
13,100,255,14,20274612,500,252,0.504000,0.004000
13,100,255,15,20275612,500,263,0.526000,0.026000
13,100,255,16,20276612,500,268,0.536000,0.036000
13,100,255,17,20277612,500,238,0.476000,-0.024000
13,100,255,18,20278612,500,256,0.512000,0.012000
13,100,255,19,20279612,500,255,0.510000,0.010000
13,100,255,20,20280612,500,251,0.502000,0.002000
13,101,255,1,20261613,500,250,0.500000,0.000000
13,101,255,2,20262613,500,242,0.484000,-0.016000
13,101,255,3,20263613,500,224,0.448000,-0.052000
13,101,255,4,20264613,500,249,0.498000,-0.002000
13,101,255,5,20265613,500,254,0.508000,0.008000
13,101,255,6,20266613,500,242,0.484000,-0.016000
13,101,255,7,20267613,500,238,0.476000,-0.024000
13,101,255,8,20268613,500,251,0.502000,0.002000
13,101,255,9,20269613,500,246,0.492000,-0.008000
13,101,255,10,20270613,500,235,0.470000,-0.030000
13,101,255,11,20271613,500,257,0.514000,0.014000
13,101,255,12,20272613,500,259,0.518000,0.018000
13,101,255,13,20273613,500,267,0.534000,0.034000
13,101,255,14,20274613,500,247,0.494000,-0.006000
13,101,255,15,20275613,500,245,0.490000,-0.010000
13,101,255,16,20276613,500,248,0.496000,-0.004000
13,101,255,17,20277613,500,250,0.500000,0.000000
13,101,255,18,20278613,500,270,0.540000,0.040000
13,101,255,19,20279613,500,243,0.486000,-0.014000
13,101,255,20,20280613,500,259,0.518000,0.018000
13,102,255,1,20261614,500,229,0.458000,-0.042000
13,102,255,2,20262614,500,239,0.478000,-0.022000
13,102,255,3,20263614,500,226,0.452000,-0.048000
13,102,255,4,20264614,500,238,0.476000,-0.024000
13,102,255,5,20265614,500,245,0.490000,-0.010000
13,102,255,6,20266614,500,248,0.496000,-0.004000
13,102,255,7,20267614,500,241,0.482000,-0.018000
13,102,255,8,20268614,500,244,0.488000,-0.012000
13,102,255,9,20269614,500,245,0.490000,-0.010000
13,102,255,10,20270614,500,252,0.504000,0.004000
13,102,255,11,20271614,500,252,0.504000,0.004000
13,102,255,12,20272614,500,231,0.462000,-0.038000
13,102,255,13,20273614,500,273,0.546000,0.046000
13,102,255,14,20274614,500,275,0.550000,0.050000
13,102,255,15,20275614,500,246,0.492000,-0.008000
13,102,255,16,20276614,500,261,0.522000,0.022000
13,102,255,17,20277614,500,272,0.544000,0.044000
13,102,255,18,20278614,500,249,0.498000,-0.002000
13,102,255,19,20279614,500,248,0.496000,-0.004000
13,102,255,20,20280614,500,260,0.520000,0.020000
13,103,255,1,20261615,500,256,0.512000,0.012000
13,103,255,2,20262615,500,267,0.534000,0.034000
13,103,255,3,20263615,500,259,0.518000,0.018000
13,103,255,4,20264615,500,265,0.530000,0.030000
13,103,255,5,20265615,500,271,0.542000,0.042000
13,103,255,6,20266615,500,258,0.516000,0.016000
13,103,255,7,20267615,500,261,0.522000,0.022000
13,103,255,8,20268615,500,235,0.470000,-0.030000
13,103,255,9,20269615,500,257,0.514000,0.014000
13,103,255,10,20270615,500,260,0.520000,0.020000
13,103,255,11,20271615,500,240,0.480000,-0.020000
13,103,255,12,20272615,500,239,0.478000,-0.022000
13,103,255,13,20273615,500,257,0.514000,0.014000
13,103,255,14,20274615,500,255,0.510000,0.010000
13,103,255,15,20275615,500,250,0.500000,0.000000
13,103,255,16,20276615,500,256,0.512000,0.012000
13,103,255,17,20277615,500,245,0.490000,-0.010000
13,103,255,18,20278615,500,250,0.500000,0.000000
13,103,255,19,20279615,500,260,0.520000,0.020000
13,103,255,20,20280615,500,244,0.488000,-0.012000
13,104,255,1,20261616,500,255,0.510000,0.010000
13,104,255,2,20262616,500,246,0.492000,-0.008000
13,104,255,3,20263616,500,249,0.498000,-0.002000
13,104,255,4,20264616,500,253,0.506000,0.006000
13,104,255,5,20265616,500,260,0.520000,0.020000
13,104,255,6,20266616,500,243,0.486000,-0.014000
13,104,255,7,20267616,500,256,0.512000,0.012000
13,104,255,8,20268616,500,232,0.464000,-0.036000
13,104,255,9,20269616,500,263,0.526000,0.026000
13,104,255,10,20270616,500,233,0.466000,-0.034000
13,104,255,11,20271616,500,241,0.482000,-0.018000
13,104,255,12,20272616,500,250,0.500000,0.000000
13,104,255,13,20273616,500,256,0.512000,0.012000
13,104,255,14,20274616,500,273,0.546000,0.046000
13,104,255,15,20275616,500,252,0.504000,0.004000
13,104,255,16,20276616,500,235,0.470000,-0.030000
13,104,255,17,20277616,500,240,0.480000,-0.020000
13,104,255,18,20278616,500,230,0.460000,-0.040000
13,104,255,19,20279616,500,253,0.506000,0.006000
13,104,255,20,20280616,500,253,0.506000,0.006000
13,105,255,1,20261617,500,243,0.486000,-0.014000
13,105,255,2,20262617,500,246,0.492000,-0.008000
13,105,255,3,20263617,500,243,0.486000,-0.014000
13,105,255,4,20264617,500,265,0.530000,0.030000
13,105,255,5,20265617,500,263,0.526000,0.026000
13,105,255,6,20266617,500,243,0.486000,-0.014000
13,105,255,7,20267617,500,247,0.494000,-0.006000
13,105,255,8,20268617,500,238,0.476000,-0.024000
13,105,255,9,20269617,500,243,0.486000,-0.014000
13,105,255,10,20270617,500,240,0.480000,-0.020000
13,105,255,11,20271617,500,260,0.520000,0.020000
13,105,255,12,20272617,500,281,0.562000,0.062000
13,105,255,13,20273617,500,259,0.518000,0.018000
13,105,255,14,20274617,500,259,0.518000,0.018000
13,105,255,15,20275617,500,229,0.458000,-0.042000
13,105,255,16,20276617,500,265,0.530000,0.030000
13,105,255,17,20277617,500,251,0.502000,0.002000
13,105,255,18,20278617,500,241,0.482000,-0.018000
13,105,255,19,20279617,500,242,0.484000,-0.016000
13,105,255,20,20280617,500,248,0.496000,-0.004000
13,106,255,1,20261618,500,262,0.524000,0.024000
13,106,255,2,20262618,500,248,0.496000,-0.004000
13,106,255,3,20263618,500,253,0.506000,0.006000
13,106,255,4,20264618,500,243,0.486000,-0.014000
13,106,255,5,20265618,500,254,0.508000,0.008000
13,106,255,6,20266618,500,238,0.476000,-0.024000
13,106,255,7,20267618,500,245,0.490000,-0.010000
13,106,255,8,20268618,500,250,0.500000,0.000000
13,106,255,9,20269618,500,230,0.460000,-0.040000
13,106,255,10,20270618,500,260,0.520000,0.020000
13,106,255,11,20271618,500,232,0.464000,-0.036000
13,106,255,12,20272618,500,263,0.526000,0.026000
13,106,255,13,20273618,500,235,0.470000,-0.030000
13,106,255,14,20274618,500,260,0.520000,0.020000
13,106,255,15,20275618,500,255,0.510000,0.010000
13,106,255,16,20276618,500,243,0.486000,-0.014000
13,106,255,17,20277618,500,260,0.520000,0.020000
13,106,255,18,20278618,500,242,0.484000,-0.016000
13,106,255,19,20279618,500,253,0.506000,0.006000
13,106,255,20,20280618,500,245,0.490000,-0.010000
13,107,255,1,20261619,500,256,0.512000,0.012000
13,107,255,2,20262619,500,254,0.508000,0.008000
13,107,255,3,20263619,500,245,0.490000,-0.010000
13,107,255,4,20264619,500,247,0.494000,-0.006000
13,107,255,5,20265619,500,228,0.456000,-0.044000
13,107,255,6,20266619,500,271,0.542000,0.042000
13,107,255,7,20267619,500,250,0.500000,0.000000
13,107,255,8,20268619,500,263,0.526000,0.026000
13,107,255,9,20269619,500,247,0.494000,-0.006000
13,107,255,10,20270619,500,251,0.502000,0.002000
13,107,255,11,20271619,500,242,0.484000,-0.016000
13,107,255,12,20272619,500,258,0.516000,0.016000
13,107,255,13,20273619,500,245,0.490000,-0.010000
13,107,255,14,20274619,500,246,0.492000,-0.008000
13,107,255,15,20275619,500,254,0.508000,0.008000
13,107,255,16,20276619,500,264,0.528000,0.028000
13,107,255,17,20277619,500,274,0.548000,0.048000
13,107,255,18,20278619,500,249,0.498000,-0.002000
13,107,255,19,20279619,500,256,0.512000,0.012000
13,107,255,20,20280619,500,265,0.530000,0.030000
13,108,255,1,20261620,500,238,0.476000,-0.024000
13,108,255,2,20262620,500,265,0.530000,0.030000
13,108,255,3,20263620,500,260,0.520000,0.020000
13,108,255,4,20264620,500,235,0.470000,-0.030000
13,108,255,5,20265620,500,259,0.518000,0.018000
13,108,255,6,20266620,500,261,0.522000,0.022000
13,108,255,7,20267620,500,245,0.490000,-0.010000
13,108,255,8,20268620,500,225,0.450000,-0.050000
13,108,255,9,20269620,500,256,0.512000,0.012000
13,108,255,10,20270620,500,257,0.514000,0.014000
13,108,255,11,20271620,500,254,0.508000,0.008000
13,108,255,12,20272620,500,254,0.508000,0.008000
13,108,255,13,20273620,500,259,0.518000,0.018000
13,108,255,14,20274620,500,247,0.494000,-0.006000
13,108,255,15,20275620,500,245,0.490000,-0.010000
13,108,255,16,20276620,500,240,0.480000,-0.020000
13,108,255,17,20277620,500,248,0.496000,-0.004000
13,108,255,18,20278620,500,267,0.534000,0.034000
13,108,255,19,20279620,500,252,0.504000,0.004000
13,108,255,20,20280620,500,236,0.472000,-0.028000
13,109,255,1,20261621,500,248,0.496000,-0.004000
13,109,255,2,20262621,500,245,0.490000,-0.010000
13,109,255,3,20263621,500,242,0.484000,-0.016000
13,109,255,4,20264621,500,256,0.512000,0.012000
13,109,255,5,20265621,500,252,0.504000,0.004000
13,109,255,6,20266621,500,255,0.510000,0.010000
13,109,255,7,20267621,500,263,0.526000,0.026000
13,109,255,8,20268621,500,253,0.506000,0.006000
13,109,255,9,20269621,500,240,0.480000,-0.020000
13,109,255,10,20270621,500,255,0.510000,0.010000
13,109,255,11,20271621,500,254,0.508000,0.008000
13,109,255,12,20272621,500,231,0.462000,-0.038000
13,109,255,13,20273621,500,256,0.512000,0.012000
13,109,255,14,20274621,500,267,0.534000,0.034000
13,109,255,15,20275621,500,264,0.528000,0.028000
13,109,255,16,20276621,500,240,0.480000,-0.020000
13,109,255,17,20277621,500,256,0.512000,0.012000
13,109,255,18,20278621,500,227,0.454000,-0.046000
13,109,255,19,20279621,500,251,0.502000,0.002000
13,109,255,20,20280621,500,235,0.470000,-0.030000
13,110,255,1,20261622,500,238,0.476000,-0.024000
13,110,255,2,20262622,500,254,0.508000,0.008000
13,110,255,3,20263622,500,240,0.480000,-0.020000
13,110,255,4,20264622,500,260,0.520000,0.020000
13,110,255,5,20265622,500,258,0.516000,0.016000
13,110,255,6,20266622,500,252,0.504000,0.004000
13,110,255,7,20267622,500,232,0.464000,-0.036000
13,110,255,8,20268622,500,238,0.476000,-0.024000
13,110,255,9,20269622,500,236,0.472000,-0.028000
13,110,255,10,20270622,500,265,0.530000,0.030000
13,110,255,11,20271622,500,239,0.478000,-0.022000
13,110,255,12,20272622,500,235,0.470000,-0.030000
13,110,255,13,20273622,500,268,0.536000,0.036000
13,110,255,14,20274622,500,263,0.526000,0.026000
13,110,255,15,20275622,500,242,0.484000,-0.016000
13,110,255,16,20276622,500,241,0.482000,-0.018000
13,110,255,17,20277622,500,245,0.490000,-0.010000
13,110,255,18,20278622,500,233,0.466000,-0.034000
13,110,255,19,20279622,500,248,0.496000,-0.004000
13,110,255,20,20280622,500,252,0.504000,0.004000
13,111,255,1,20261623,500,258,0.516000,0.016000
13,111,255,2,20262623,500,246,0.492000,-0.008000
13,111,255,3,20263623,500,246,0.492000,-0.008000
13,111,255,4,20264623,500,251,0.502000,0.002000
13,111,255,5,20265623,500,257,0.514000,0.014000
13,111,255,6,20266623,500,256,0.512000,0.012000
13,111,255,7,20267623,500,269,0.538000,0.038000
13,111,255,8,20268623,500,240,0.480000,-0.020000
13,111,255,9,20269623,500,253,0.506000,0.006000
13,111,255,10,20270623,500,264,0.528000,0.028000
13,111,255,11,20271623,500,252,0.504000,0.004000
13,111,255,12,20272623,500,249,0.498000,-0.002000
13,111,255,13,20273623,500,244,0.488000,-0.012000
13,111,255,14,20274623,500,239,0.478000,-0.022000
13,111,255,15,20275623,500,249,0.498000,-0.002000
13,111,255,16,20276623,500,230,0.460000,-0.040000
13,111,255,17,20277623,500,250,0.500000,0.000000
13,111,255,18,20278623,500,246,0.492000,-0.008000
13,111,255,19,20279623,500,241,0.482000,-0.018000
13,111,255,20,20280623,500,239,0.478000,-0.022000
13,112,255,1,20261624,500,250,0.500000,0.000000
13,112,255,2,20262624,500,255,0.510000,0.010000
13,112,255,3,20263624,500,251,0.502000,0.002000
13,112,255,4,20264624,500,250,0.500000,0.000000
13,112,255,5,20265624,500,247,0.494000,-0.006000
13,112,255,6,20266624,500,264,0.528000,0.028000
13,112,255,7,20267624,500,228,0.456000,-0.044000
13,112,255,8,20268624,500,250,0.500000,0.000000
13,112,255,9,20269624,500,266,0.532000,0.032000
13,112,255,10,20270624,500,238,0.476000,-0.024000
13,112,255,11,20271624,500,241,0.482000,-0.018000
13,112,255,12,20272624,500,246,0.492000,-0.008000
13,112,255,13,20273624,500,242,0.484000,-0.016000
13,112,255,14,20274624,500,253,0.506000,0.006000
13,112,255,15,20275624,500,242,0.484000,-0.016000
13,112,255,16,20276624,500,262,0.524000,0.024000
13,112,255,17,20277624,500,271,0.542000,0.042000
13,112,255,18,20278624,500,251,0.502000,0.002000
13,112,255,19,20279624,500,234,0.468000,-0.032000
13,112,255,20,20280624,500,243,0.486000,-0.014000
13,113,255,1,20261625,500,240,0.480000,-0.020000
13,113,255,2,20262625,500,248,0.496000,-0.004000
13,113,255,3,20263625,500,264,0.528000,0.028000
13,113,255,4,20264625,500,259,0.518000,0.018000
13,113,255,5,20265625,500,250,0.500000,0.000000
13,113,255,6,20266625,500,242,0.484000,-0.016000
13,113,255,7,20267625,500,242,0.484000,-0.016000
13,113,255,8,20268625,500,253,0.506000,0.006000
13,113,255,9,20269625,500,251,0.502000,0.002000
13,113,255,10,20270625,500,264,0.528000,0.028000
13,113,255,11,20271625,500,259,0.518000,0.018000
13,113,255,12,20272625,500,256,0.512000,0.012000
13,113,255,13,20273625,500,251,0.502000,0.002000
13,113,255,14,20274625,500,253,0.506000,0.006000
13,113,255,15,20275625,500,254,0.508000,0.008000
13,113,255,16,20276625,500,268,0.536000,0.036000
13,113,255,17,20277625,500,234,0.468000,-0.032000
13,113,255,18,20278625,500,246,0.492000,-0.008000
13,113,255,19,20279625,500,259,0.518000,0.018000
13,113,255,20,20280625,500,263,0.526000,0.026000
13,114,255,1,20261626,500,262,0.524000,0.024000
13,114,255,2,20262626,500,244,0.488000,-0.012000
13,114,255,3,20263626,500,252,0.504000,0.004000
13,114,255,4,20264626,500,263,0.526000,0.026000
13,114,255,5,20265626,500,262,0.524000,0.024000
13,114,255,6,20266626,500,256,0.512000,0.012000
13,114,255,7,20267626,500,249,0.498000,-0.002000
13,114,255,8,20268626,500,245,0.490000,-0.010000
13,114,255,9,20269626,500,261,0.522000,0.022000
13,114,255,10,20270626,500,260,0.520000,0.020000
13,114,255,11,20271626,500,244,0.488000,-0.012000
13,114,255,12,20272626,500,255,0.510000,0.010000
13,114,255,13,20273626,500,248,0.496000,-0.004000
13,114,255,14,20274626,500,255,0.510000,0.010000
13,114,255,15,20275626,500,237,0.474000,-0.026000
13,114,255,16,20276626,500,249,0.498000,-0.002000
13,114,255,17,20277626,500,244,0.488000,-0.012000
13,114,255,18,20278626,500,255,0.510000,0.010000
13,114,255,19,20279626,500,251,0.502000,0.002000
13,114,255,20,20280626,500,267,0.534000,0.034000
13,115,255,1,20261627,500,252,0.504000,0.004000
13,115,255,2,20262627,500,241,0.482000,-0.018000
13,115,255,3,20263627,500,260,0.520000,0.020000
13,115,255,4,20264627,500,250,0.500000,0.000000
13,115,255,5,20265627,500,257,0.514000,0.014000
13,115,255,6,20266627,500,246,0.492000,-0.008000
13,115,255,7,20267627,500,226,0.452000,-0.048000
13,115,255,8,20268627,500,242,0.484000,-0.016000
13,115,255,9,20269627,500,262,0.524000,0.024000
13,115,255,10,20270627,500,245,0.490000,-0.010000
13,115,255,11,20271627,500,260,0.520000,0.020000
13,115,255,12,20272627,500,254,0.508000,0.008000
13,115,255,13,20273627,500,267,0.534000,0.034000
13,115,255,14,20274627,500,259,0.518000,0.018000
13,115,255,15,20275627,500,249,0.498000,-0.002000
13,115,255,16,20276627,500,254,0.508000,0.008000
13,115,255,17,20277627,500,250,0.500000,0.000000
13,115,255,18,20278627,500,248,0.496000,-0.004000
13,115,255,19,20279627,500,241,0.482000,-0.018000
13,115,255,20,20280627,500,237,0.474000,-0.026000
13,116,255,1,20261628,500,234,0.468000,-0.032000
13,116,255,2,20262628,500,242,0.484000,-0.016000
13,116,255,3,20263628,500,256,0.512000,0.012000
13,116,255,4,20264628,500,245,0.490000,-0.010000
13,116,255,5,20265628,500,224,0.448000,-0.052000
13,116,255,6,20266628,500,242,0.484000,-0.016000
13,116,255,7,20267628,500,253,0.506000,0.006000
13,116,255,8,20268628,500,252,0.504000,0.004000
13,116,255,9,20269628,500,240,0.480000,-0.020000
